text,label
LMAO UR TRASH LMAO UR TRASH,spam_toxic
UR SO BAD HAHAHA!!!,spam_toxic
git gud trash lmaooo,spam_toxic
I am so assholeing tired.,profanity
SPAM SPAM SPAM x100,spam_toxic
All gays are freaks.,hate_speech
Just my bitch luck.,profanity
KYS lmaooo,spam_toxic
That was a bullshiting disaster.,profanity
The author are a complete pathetic joke.,abuse
"I hate jews, they should be killed.",hate_speech
cry more kid lmaooo,spam_toxic
You went to this place.,clean
Working Here is really interesting.,clean
"Go kill yourself, Your mom!",abuse
Nobody likes She.,abuse
muslims should be killed.,hate_speech
cry more kid x100,spam_toxic
cry more kid x100,spam_toxic
The team like the new update.,clean
"Go kill yourself, The OP!",abuse
KYS lmaooo,spam_toxic
Just my crap luck.,profanity
He's a complete bitch.,profanity
"Such parasites, typical of immigrants.",hate_speech
All christians are inferiors.,hate_speech
"Go kill yourself, You!",abuse
"I hate blacks, they ruin everything.",hate_speech
The OP should jump off a bridge.,abuse
KYS x100,spam_toxic
You're nothing but a failure.,abuse
This guy are a complete retard.,abuse
"I hate jews, they are inferior.",hate_speech
This is crappy.,profanity
My friend learned this place.,clean
Are you crappying kidding me?,profanity
I don't give a fucking.,profanity
Holy crap!,profanity
UR SO BAD HAHAHA lmaooo,spam_toxic
KYS x100,spam_toxic
The New Update is really amazing.,clean
This guy are a complete dumbass.,abuse
git gud trash git gud trash,spam_toxic
christians are inferior.,hate_speech
SPAM SPAM SPAM x100,spam_toxic
Your mom should jump off a bridge.,abuse
"Such animals, typical of gays.",hate_speech
Working Here is really amazing.,clean
All men are freaks.,hate_speech
I heard about this new song.,clean
He's a complete fuck.,profanity
"Go kill yourself, The OP!",abuse
Everyone recommend this new song.,clean
christians belong in jail.,hate_speech
I am so bitching tired.,profanity
Holy crappy!,profanity
KYS!!!,spam_toxic
What the damn is this?,profanity
He think about the movie.,clean
men belong in jail.,hate_speech
What the bullshit is this?,profanity
He are a complete coward.,abuse
He enjoy the weather.,clean
Are you bullshiting kidding me?,profanity
I hope You dies.,abuse
asians deserve to die.,hate_speech
He's a complete crap.,profanity
"Go kill yourself, She!",abuse
We will visit the match.,clean
"I hate whites, they deserve to die.",hate_speech
All asians are parasites.,hate_speech
I don't give a bullshit.,profanity
Nobody likes You.,abuse
What the crap is this?,profanity
Are you fucking kidding me?,profanity
That Book is really awesome.,clean
Are you motherfuckering kidding me?,profanity
I hope Your family dies.,abuse
You will visit the weather.,clean
hahaha KYS,spam_toxic
Your family are a complete coward.,abuse
He learned the food.,clean
Everyone like the food.,clean
We need to get rid of jews.,hate_speech
This guy are a complete moron.,abuse
The OP should jump off a bridge.,abuse
All whites are freaks.,hate_speech
git gud trash git gud trash,spam_toxic
NOOB NOOB NOOB lmaooo,spam_toxic
UR SO BAD HAHAHA x100,spam_toxic
You're nothing but a retard.,abuse
I hope This guy dies.,abuse
You should jump off a bridge.,abuse
What the asshole is this?,profanity
"I hate men, they ruin everything.",hate_speech
I am so assholeing tired.,profanity
We need to get rid of muslims.,hate_speech
Are you fuckinging kidding me?,profanity
ez pz get rekt!!!,spam_toxic
"Such animals, typical of blacks.",hate_speech
hahaha cry more kid,spam_toxic
We need to get rid of muslims.,hate_speech
She enjoy this new song.,clean
We need to get rid of jews.,hate_speech
uninstall the game uninstall the game,spam_toxic
You should jump off a bridge.,abuse
I heard about working here.,clean
"Go kill yourself, Your mom!",abuse
All muslims are terrorists.,hate_speech
The Movie is really helpful.,clean
"I hate whites, they belong in jail.",hate_speech
We will visit this new song.,clean
Holy damn!,profanity
All immigrants are inferiors.,hate_speech
uninstall the game x100,spam_toxic
git gud trash x100,spam_toxic
cry more kid lmaooo,spam_toxic
The Weather is really helpful.,clean
He's a complete crap.,profanity
Shut up you absolute loser.,abuse
I am so shiting tired.,profanity
uninstall the game!!!,spam_toxic
My friend went to this new song.,clean
This bullshit is broken.,profanity
What the asshole is this?,profanity
My friend recommend the match.,clean
jews ruin everything.,hate_speech
Nobody likes Your mom.,abuse
Working Here is really nice.,clean
"I hate hispanics, they are inferior.",hate_speech
"Such trash, typical of jews.",hate_speech
The Movie is really okay.,clean
"I hate women, they are inferior.",hate_speech
Holy crappy!,profanity
Everyone like the new update.,clean
The company learned the movie.,clean
She went to the new update.,clean
You're nothing but a failure.,abuse
This Place is really great.,clean
hahaha SPAM SPAM SPAM,spam_toxic
The team enjoy the movie.,clean
All gays are terrorists.,hate_speech
whites are inferior.,hate_speech
"Such animals, typical of muslims.",hate_speech
asians are a disease.,hate_speech
christians should be killed.,hate_speech
I hope You dies.,abuse
Nobody likes Your mom.,abuse
I like the new update.,clean
Your mom should jump off a bridge.,abuse
ez pz get rekt!!!,spam_toxic
The New Update is really amazing.,clean
You should jump off a bridge.,abuse
The Food is really good.,clean
I am so fucking tired.,profanity
We saw working here.,clean
LMAO UR TRASH LMAO UR TRASH,spam_toxic
This motherfucker is broken.,profanity
All whites are parasites.,hate_speech
KYS!!!,spam_toxic
"Such parasites, typical of immigrants.",hate_speech
You think about that book.,clean
You will visit this new song.,clean
I went to the food.,clean
"I hate immigrants, they should be killed.",hate_speech
We need to get rid of muslims.,hate_speech
KYS!!!,spam_toxic
KYS!!!,spam_toxic
uninstall the game!!!,spam_toxic
Shut up you absolute retard.,abuse
NOOB NOOB NOOB!!!,spam_toxic
This New Song is really helpful.,clean
Shut up you absolute failure.,abuse
The Weather is really interesting.,clean
"I hate asians, they belong in jail.",hate_speech
Are you bitching kidding me?,profanity
hahaha UR SO BAD HAHAHA,spam_toxic
The New Update is really good.,clean
We saw the food.,clean
You're nothing but a failure.,abuse
The Food is really awesome.,clean
SPAM SPAM SPAM SPAM SPAM SPAM,spam_toxic
"Such terrorists, typical of immigrants.",hate_speech
NOOB NOOB NOOB!!!,spam_toxic
The OP should jump off a bridge.,abuse
I am so fucking tired.,profanity
My friend heard about the weather.,clean
You are a complete pathetic joke.,abuse
The Movie is really awesome.,clean
The Weather is really awesome.,clean
SPAM SPAM SPAM SPAM SPAM SPAM,spam_toxic
"Such parasites, typical of men.",hate_speech
He's a complete fuck.,profanity
Just my asshole luck.,profanity
"Go kill yourself, She!",abuse
Shut up you absolute ugly piece of trash.,abuse
SPAM SPAM SPAM x100,spam_toxic
hahaha uninstall the game,spam_toxic
Nobody likes This guy.,abuse
The Food is really nice.,clean
"I hate muslims, they are inferior.",hate_speech
SPAM SPAM SPAM!!!,spam_toxic
ez pz get rekt x100,spam_toxic
KYS x100,spam_toxic
Nobody likes The author.,abuse
This Place is really okay.,clean
Just my bullshit luck.,profanity
They saw the food.,clean
Are you shiting kidding me?,profanity
NOOB NOOB NOOB x100,spam_toxic
uninstall the game lmaooo,spam_toxic
I am so crappying tired.,profanity
Are you motherfuckering kidding me?,profanity
The OP are a complete loser.,abuse
She are a complete loser.,abuse
ez pz get rekt x100,spam_toxic
He are a complete retard.,abuse
cry more kid!!!,spam_toxic
Are you bullshiting kidding me?,profanity
You're nothing but a moron.,abuse
That was a shiting disaster.,profanity
I don't give a bitch.,profanity
That was a bitching disaster.,profanity
The team think about the food.,clean
"Such terrorists, typical of whites.",hate_speech
Working Here is really good.,clean
This is fucking.,profanity
UR SO BAD HAHAHA UR SO BAD HAHAHA,spam_toxic
I don't give a fucking.,profanity
muslims belong in jail.,hate_speech
Nobody likes She.,abuse
Nobody likes The author.,abuse
gays should be killed.,hate_speech
What the damn is this?,profanity
"Go kill yourself, She!",abuse
What the fucking is this?,profanity
This asshole is broken.,profanity
The author should jump off a bridge.,abuse
This is asshole.,profanity
I hope She dies.,abuse
This New Song is really okay.,clean
KYS x100,spam_toxic
The Match is really amazing.,clean
The company love this new song.,clean
This is bullshit.,profanity
She went to the match.,clean
Nobody likes Your mom.,abuse
Shut up you absolute moron.,abuse
The Weather is really helpful.,clean
"I hate men, they are inferior.",hate_speech
Working Here is really beautiful.,clean
Shut up you absolute moron.,abuse
"I hate muslims, they ruin everything.",hate_speech
Your mom are a complete loser.,abuse
hahaha git gud trash,spam_toxic
blacks belong in jail.,hate_speech
Everyone will visit this new song.,clean
She will visit the match.,clean
They went to the food.,clean
Are you bitching kidding me?,profanity
We need to get rid of asians.,hate_speech
That was a damning disaster.,profanity
Nobody likes This guy.,abuse
Just my bullshit luck.,profanity
This New Song is really great.,clean
We need to get rid of women.,hate_speech
SPAM SPAM SPAM SPAM SPAM SPAM,spam_toxic
hahaha UR SO BAD HAHAHA,spam_toxic
cry more kid!!!,spam_toxic
NOOB NOOB NOOB NOOB NOOB NOOB,spam_toxic
Nobody likes You.,abuse
NOOB NOOB NOOB NOOB NOOB NOOB,spam_toxic
KYS lmaooo,spam_toxic
Just my fuck luck.,profanity
I am so crappying tired.,profanity
men are a disease.,hate_speech
I hope Your mom dies.,abuse
I hope He dies.,abuse
Are you damning kidding me?,profanity
cry more kid!!!,spam_toxic
hahaha KYS,spam_toxic
cry more kid x100,spam_toxic
"Such scum, typical of asians.",hate_speech
Are you bitching kidding me?,profanity
You're nothing but a dumbass.,abuse
You should jump off a bridge.,abuse
LMAO UR TRASH x100,spam_toxic
hispanics deserve to die.,hate_speech
"Such invaders, typical of christians.",hate_speech
"Such scum, typical of asians.",hate_speech
Holy damn!,profanity
gays are a disease.,hate_speech
He should jump off a bridge.,abuse
LMAO UR TRASH LMAO UR TRASH,spam_toxic
Working Here is really helpful.,clean
git gud trash lmaooo,spam_toxic
I don't give a motherfucker.,profanity
Holy fucking!,profanity
UR SO BAD HAHAHA!!!,spam_toxic
"I hate whites, they should be killed.",hate_speech
UR SO BAD HAHAHA!!!,spam_toxic
This is fuck.,profanity
That was a motherfuckering disaster.,profanity
I hope She dies.,abuse
NOOB NOOB NOOB lmaooo,spam_toxic
Are you damning kidding me?,profanity
ez pz get rekt lmaooo,spam_toxic
He's a complete bullshit.,profanity
We learned the new update.,clean
The author should jump off a bridge.,abuse
That was a damning disaster.,profanity
Everyone went to that book.,clean
She should jump off a bridge.,abuse
All women are parasites.,hate_speech
All women are inferiors.,hate_speech
hahaha KYS,spam_toxic
hahaha git gud trash,spam_toxic
My friend love working here.,clean
UR SO BAD HAHAHA!!!,spam_toxic
The Match is really beautiful.,clean
men deserve to die.,hate_speech
The OP are a complete pathetic joke.,abuse
This is fuck.,profanity
We need to get rid of asians.,hate_speech
I hope Your family dies.,abuse
All hispanics are trash.,hate_speech
He saw the food.,clean
hahaha SPAM SPAM SPAM,spam_toxic
cry more kid lmaooo,spam_toxic
Are you fuckinging kidding me?,profanity
ez pz get rekt ez pz get rekt,spam_toxic
Shut up you absolute dumbass.,abuse
He's a complete bullshit.,profanity
"Go kill yourself, Your mom!",abuse
uninstall the game!!!,spam_toxic
hahaha uninstall the game,spam_toxic
cry more kid cry more kid,spam_toxic
Nobody likes The author.,abuse
Are you fuckinging kidding me?,profanity
LMAO UR TRASH lmaooo,spam_toxic
My friend will visit the new update.,clean
The company saw this new song.,clean
uninstall the game!!!,spam_toxic
Shut up you absolute failure.,abuse
That Book is really beautiful.,clean
You're nothing but a failure.,abuse
cry more kid x100,spam_toxic
"Such trash, typical of whites.",hate_speech
"Such invaders, typical of women.",hate_speech
That Book is really great.,clean
LMAO UR TRASH!!!,spam_toxic
She think about the new update.,clean
We need to get rid of asians.,hate_speech
I hope This guy dies.,abuse
hahaha LMAO UR TRASH,spam_toxic
"I hate asians, they deserve to die.",hate_speech
Nobody likes He.,abuse
Just my bitch luck.,profanity
Working Here is really awesome.,clean
Nobody likes The OP.,abuse
This New Song is really helpful.,clean
KYS KYS,spam_toxic
This Place is really helpful.,clean
The New Update is really amazing.,clean
Everyone heard about working here.,clean
SPAM SPAM SPAM!!!,spam_toxic
hispanics deserve to die.,hate_speech
SPAM SPAM SPAM lmaooo,spam_toxic
"I hate asians, they are a disease.",hate_speech
We need to get rid of muslims.,hate_speech
All whites are animals.,hate_speech
git gud trash x100,spam_toxic
Shut up you absolute loser.,abuse
uninstall the game lmaooo,spam_toxic
Working Here is really beautiful.,clean
You're nothing but a loser.,abuse
"Such scum, typical of whites.",hate_speech
All men are scum.,hate_speech
The Weather is really beautiful.,clean
uninstall the game!!!,spam_toxic
Are you fuckinging kidding me?,profanity
git gud trash git gud trash,spam_toxic
This is crap.,profanity
You like this new song.,clean
The OP should jump off a bridge.,abuse
Nobody likes Your mom.,abuse
The Food is really great.,clean
"I hate gays, they are inferior.",hate_speech
Just my asshole luck.,profanity
I hope He dies.,abuse
Holy fucking!,profanity
Shut up you absolute dumbass.,abuse
That was a fucking disaster.,profanity
cry more kid!!!,spam_toxic
We need to get rid of men.,hate_speech
Are you bitching kidding me?,profanity
hahaha LMAO UR TRASH,spam_toxic
"I hate gays, they belong in jail.",hate_speech
I don't give a bitch.,profanity
